Age,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Final_Exam_Score,Feedback_Score,Gender_Female,Gender_Male,Gender_Other,Course_Name_Cybersecurity,Course_Name_Data Science,Course_Name_Machine Learning,Course_Name_Python Basics,Course_Name_Web Development,Learning_Style_Auditory,Learning_Style_Kinesthetic,Learning_Style_Reading/Writing,Learning_Style_Visual,Efficiency,Consistency,Cluster
-0.3118321551619188,-0.0591277152904198,-1.3366456987758757,0.7601200764991988,1.213140236496497,0.8901657065206723,-0.930411370775217,-0.0088647997367593,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8078886888817494,0.5496069170780844,0
1.5764334368565829,-1.626378568321103,-1.3366456987758757,0.6122502184125402,0.7944261797897365,-0.6651415486794261,0.9108049055623252,0.6946907349266812,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.9774443912625694,0.4472457791387451,0
0.2844622423176081,-0.4615299613388385,-0.4458454996583311,1.598049272323597,-1.438715455979652,-1.1259733279979738,-0.4825479522066256,-0.0088647997367593,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.967758942163146,0.5316312329107815,0
-0.3118321551619188,-0.1085455349805765,-0.4458454996583311,1.598049272323597,0.4454977992007695,1.6966213203281308,-0.1839723398275648,-0.0088647997367593,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7926314074704621,0.569151349142427,0
-1.6038033497008937,-0.6944996827352914,-1.3366456987758757,-1.704377558278443,1.4922829409676703,0.1989180375428508,-0.7811235645856865,0.6946907349266812,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-5.578971483691263,1.9066570196271304,2
1.1789038385368984,0.3997520389753207,1.3357548985767576,-0.5707086462807278,-0.2523589619771644,1.1781855685947646,0.661991895246441,0.6946907349266812,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.407721246613444,1.6780315393847283,0
0.4832270414774503,-0.1156052235077417,-1.3366456987758757,0.9079899345858572,1.3527115887320835,-0.2619137417756968,-0.5820731563329793,-0.7124203344001998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0266794408116966,1.3099757385069544,0
-0.8087441530615246,-0.7439175024254481,0.4449546994592132,1.64733922501915,-0.3221446380949578,0.7749577616910355,-0.134209737764388,1.3982462695901217,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.432845823598581,1.1293746961408178,2
0.5826094410573714,0.2938567110678421,1.3357548985767576,-1.704377558278443,1.213140236496497,-1.5868051073165217,1.0600927117518557,0.6946907349266812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.3172846295103198,1.760923369829831,0
0.7813742402172138,1.084541826110349,1.3357548985767576,-0.9650282678451504,-1.1595727515084786,-1.1259733279979738,-1.3782747893438083,0.6946907349266812,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.46294502502060375,1.760923369829831,0
1.5764334368565829,-0.2356199284695508,1.3357548985767576,0.0207707860659062,0.2361407708473893,1.466205430668857,-1.0299365749015703,0.6946907349266812,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.027173374659439684,0.8655031251580582,0
-0.4112145547418399,-1.1251406828923711,0.4449546994592132,-0.6692885516718334,0.9339975320253232,0.7749577616910355,0.2141284766778496,-0.0088647997367593,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.348289111123549,0.5058727844055346,2
-0.8087441530615246,0.583303940681617,-0.4458454996583311,-1.6057976528873374,-0.6710730186839248,-0.8955574383386998,1.4084309261940933,-0.0088647997367593,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0142068188095565,0.8163900286073752,0
-0.4112145547418399,1.3881084327784543,-0.4458454996583311,1.006569839976963,1.7016399693210509,-1.413993190072066,0.1643658746146728,0.6946907349266812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.42149251941875404,1.323506363370502,0
0.7813742402172138,0.2797373340135116,-0.4458454996583311,0.95727988728141,1.213140236496497,1.466205430668857,-1.428037391406985,-0.7124203344001998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.7480284132050671,1.4942255460119531,0
-0.9081265526414456,0.8162736620780698,-1.3366456987758757,0.1193506914570119,1.4922829409676703,0.5445418720317616,-1.6270877996596924,1.3982462695901217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.06571184395222583,0.4986168626230164,0
-0.2124497555819976,0.378572973393825,1.3357548985767576,-0.521418693585175,1.0037832081431166,-0.6075375762646076,1.2591431200045629,-0.7124203344001998,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.37823075284982993,0.7415367191491729,0
-0.6099793539016822,1.614018465647742,-0.4458454996583311,-0.2749689301074108,-0.6710730186839248,1.120581596179946,1.1098553138150322,0.6946907349266812,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.10519012536480866,0.3232158346668404,0
-0.2124497555819976,-1.329871650180163,1.3357548985767576,1.696629177714703,0.1663550947295959,1.120581596179946,-0.7313609625225097,-0.0088647997367593,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-5.143300968082798,1.2157078146813556,2
1.1789038385368984,1.0774821375831838,1.3357548985767576,-1.0143182205407033,1.3527115887320835,1.1781855685947646,0.0150780684251424,0.6946907349266812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.48824401528703365,1.4013726763510428,0
-1.5044209501209724,0.1456032519973721,-0.4458454996583311,1.4501794142369384,0.4454977992007695,-0.4923296314349706,-0.134209737764388,-0.0088647997367593,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.265865308699617,1.4990953868834027,0
0.980139039377056,-1.2804538304900064,-1.3366456987758757,1.2037296507591744,0.4454977992007695,0.9477696789354908,-0.4825479522066256,-0.0088647997367593,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-4.292077767866564,1.3573394587157601,2
-0.2124497555819976,0.6680202030075998,-0.4458454996583311,-0.521418693585175,1.7016399693210509,-1.0107653831683368,0.7117544973096178,0.6946907349266812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3125973490279118,1.0742496136590756,0
-0.7093617534816034,0.4632892357198079,1.3357548985767576,-0.9650282678451504,0.2361407708473893,-1.3563892176572476,-0.1839723398275648,1.3982462695901217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6594924942302623,1.1457484579870438,0
-1.5044209501209724,-1.216916633745519,1.3357548985767576,-0.9157383151495976,-0.9502157231550984,-1.4715971624868844,1.1596179158782092,-0.7124203344001998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.221614079738661,0.24314156293627112,1
-1.106891351801288,-1.2592747649085103,-0.4458454996583311,-1.4579277948006788,0.3059264469651827,-0.3195177141905153,0.114603272551496,1.3982462695901217,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.623099476399619,0.2998190773766802,2
-1.6038033497008937,1.2680937278166453,-0.4458454996583311,-0.9157383151495976,-1.229358427626272,-0.1467057969460599,1.5079561303204467,-0.0088647997367593,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.4037480038495246,0.31303324202833455,0
0.4832270414774503,0.0185288585083977,-1.3366456987758757,-1.4579277948006788,-0.6710730186839248,1.1781855685947646,-1.6768504017228691,-1.4159758690636404,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.4314054850991325,0.31303324202833444,0
1.3776686376967406,-0.2003214858337246,0.4449546994592132,-0.6199985989762806,-1.5085011320974455,1.0629776237651276,-0.6318357583961561,-0.7124203344001998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.7753098126222329,0.42496210591485006,0
1.477051037276662,0.378572973393825,-1.3366456987758757,-1.408637842105126,0.7246405036719431,-0.9531614107535183,1.5577187323836237,-0.7124203344001998,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0218086886160884,0.47019618112274664,0
0.5826094410573714,-0.8286337647514309,0.4449546994592132,0.3658004549347761,-1.3689297798618587,1.005373651350309,1.1098553138150322,-0.7124203344001998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.134612191276639,0.8890428280362951,0
-1.2062737513812092,-1.3369313387073285,-0.4458454996583311,-0.5707086462807278,-0.3919303142127512,0.5445418720317616,0.1643658746146728,0.6946907349266812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.6938425747818824,0.8876754196473188,0
1.5764334368565829,0.4138714160296512,0.4449546994592132,0.6122502184125402,-1.5085011320974455,-0.9531614107535183,0.2141284766778496,-0.0088647997367593,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4330310461554025,0.6241231793663419,0
-0.4112145547418399,1.056303072001688,1.3357548985767576,0.1686406441525647,-1.6480724843330323,1.005373651350309,-0.5820731563329793,-1.4159758690636404,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.08201157039968973,0.5976089165995487,0
0.0856974431577657,-0.2920974366868727,0.4449546994592132,-1.6550876055828905,0.7944261797897365,1.6966213203281308,-0.0346845336380343,0.6946907349266812,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.3380161216492077,1.2016374239191703,0
0.5826094410573714,0.6680202030075998,-1.3366456987758757,0.710830123803646,1.1433545603787034,-0.1467057969460599,1.5577187323836237,0.6946907349266812,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.42615198696151957,1.2394569283193482,1
-0.1130673560020765,-0.7933353221156048,-1.3366456987758757,0.2672205495436704,-1.7178581604508256,1.35099748583922,1.0600927117518557,1.3982462695901217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2930151019476541,1.257618437090966,0
1.477051037276662,-0.9415887811860748,0.4449546994592132,-1.063608173236256,-1.7178581604508256,0.3141259823724877,0.6122292931832641,1.3982462695901217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-18.20897072229372,0.9234469677746376,2
-1.4050385505410514,-1.7322738962285815,-1.3366456987758757,1.30230955615028,-0.3919303142127512,-1.1259733279979738,-0.5820731563329793,-0.7124203344001998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.77844596517443,1.1860354859221436,2
1.0795214389569772,-0.066187403817585,1.3357548985767576,0.4150904076303289,0.3757121230829761,0.9477696789354908,1.5079561303204467,-0.0088647997367593,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.444511467640605,1.1952178331990968,0
1.2782862381168194,-1.358110404288824,0.4449546994592132,-0.9157383151495976,1.07356888426091,-0.3195177141905153,0.6122292931832641,-1.4159758690636404,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.557139653532754,1.1163929465212534,2
0.1850798427376869,1.4445859409957762,1.3357548985767576,-1.408637842105126,1.07356888426091,-0.4923296314349706,0.0150780684251424,1.3982462695901217,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.576227580500333,0.943401625496107,1
-0.7093617534816034,-0.9839469123490664,-0.4458454996583311,1.4008894615413856,-1.6480724843330323,-1.0683693555831553,0.0648406704883192,-1.4159758690636404,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,87.26604451449023,1.5001754269275995,2
1.3776686376967406,0.7386170882792522,1.3357548985767576,0.4150904076303289,-0.7408586948017182,1.6390173479133123,-1.428037391406985,-0.0088647997367593,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2387474564863233,1.425437253004046,0
-1.3056561509611302,0.6891992685890955,0.4449546994592132,1.4501794142369384,-1.7178581604508256,1.6966213203281308,-1.6270877996596924,-1.4159758690636404,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.858501090548187,0.5839004660794122,0
0.980139039377056,1.522242514794594,-0.4458454996583311,0.1686406441525647,-0.2523589619771644,1.5814133754984938,-1.228986983154278,1.3982462695901217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06686139146548262,0.6800108279463251,0
0.6819918406372927,0.9574674326213748,-1.3366456987758757,1.3515995088458328,-0.3221446380949578,-1.5868051073165217,-0.3332601460170952,0.6946907349266812,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6904837783358756,0.7131445964333695,0
-0.0136849564221553,1.1057208916918446,1.3357548985767576,0.4643803603258817,-0.7408586948017182,-0.3195177141905153,1.5577187323836237,1.3982462695901217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.22053272214665381,0.6156313118497593,0
-1.5044209501209724,-0.3062168137412032,1.3357548985767576,0.0207707860659062,-0.4617159903305446,-1.7020130521461585,-1.2787495852174546,1.3982462695901217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.029938439670053097,0.6776248176844913,0
1.1789038385368984,-0.7650965680069438,-0.4458454996583311,-1.5072177474962316,-1.5085011320974455,-1.2411812728276106,0.5624666911200874,0.6946907349266812,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.416329189863796,1.034306330497259,2
0.980139039377056,0.9362883670398788,-0.4458454996583311,-0.1270990720207522,-0.2523589619771644,-0.2619137417756968,1.6572439365099771,1.3982462695901217,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.06564056996069044,0.8427476898044216,0
-0.6099793539016822,0.4279907930839817,-1.3366456987758757,-1.6057976528873374,-0.3919303142127512,-0.4347256590201522,-0.3332601460170952,-1.4159758690636404,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.1245154105086017,0.8267400890646719,0
-1.106891351801288,1.1268999572733405,-1.3366456987758757,1.4501794142369384,1.0037832081431166,1.2357895410095832,-1.5275625955333387,-0.7124203344001998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6818277508905735,1.5282535103322845,0
-1.2062737513812092,0.6680202030075998,-1.3366456987758757,-0.3242588828029636,-1.089787075390685,-0.9531614107535183,0.4629414869937338,0.6946907349266812,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.19439745526960275,1.5345992269438913,0
-1.5044209501209724,0.1667823175788678,-0.4458454996583311,-1.2114780313229148,-0.8106443709195116,0.0261061202983954,-0.5820731563329793,-0.7124203344001998,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0383068144508676,1.3552496353689816,0
1.675815836436504,0.8515721047138961,-1.3366456987758757,0.95727988728141,1.4922829409676703,0.0261061202983954,-1.3782747893438083,0.6946907349266812,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5170092403338126,1.0903371302979952,0
-1.6038033497008937,0.7103783341705913,-1.3366456987758757,1.0558597926725155,0.1663550947295959,0.6597498168613986,0.4629414869937338,-0.0088647997367593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6173252850425812,1.2815387700843741,0
-1.5044209501209724,-0.8639322073872572,-1.3366456987758757,-0.3735488354985165,-0.3919303142127512,0.2565220099576693,-0.6318357583961561,-1.4159758690636404,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.7453141432349026,0.7983349457269137,2
1.1789038385368984,-0.8780515844415876,-0.4458454996583311,-0.817158409758492,1.6318542932032571,-0.9531614107535183,-1.179224381091101,-0.7124203344001998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.700853028853655,0.9787914033220422,2
-0.0136849564221553,1.4304665639414458,-0.4458454996583311,-0.3735488354985165,-0.3919303142127512,-0.1467057969460599,1.6572439365099771,-1.4159758690636404,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.15369429106349802,0.25611810711409455,0
-1.2062737513812092,-0.3415152563770294,1.3357548985767576,1.1051497453680683,-1.229358427626272,0.5445418720317616,-0.5323105542698024,0.6946907349266812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.6783224760646014,1.0065293165707307,0
-0.9081265526414456,-0.8427531418057614,1.3357548985767576,-0.1763890247163051,1.1433545603787034,-0.8379534659238814,1.209380517941386,1.3982462695901217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.1217332208852229,0.8028867814822858,0
-1.2062737513812092,1.366929367196959,1.3357548985767576,-1.5072177474962316,-1.438715455979652,-0.0314978521164229,-1.3285121872806316,0.6946907349266812,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.636781886432529,1.3062612440587533,0
0.980139039377056,1.253974350762315,-0.4458454996583311,-1.6550876055828905,-0.3919303142127512,-1.6444090797313398,-0.7811235645856865,0.6946907349266812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.7342974444332628,0.814403675229457,0
1.1789038385368984,-0.9415887811860748,1.3357548985767576,-1.063608173236256,-0.182573285859371,0.6597498168613986,1.6572439365099771,0.6946907349266812,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-18.20897072229372,0.30781565592488264,2
-0.5105969543217611,-1.24515538785418,0.4449546994592132,-0.6199985989762806,1.1433545603787034,0.60214584444658,1.6074813344468004,1.3982462695901217,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5290025416249877,0.519301875094837,2
0.4832270414774503,1.4234068754142806,-1.3366456987758757,-1.408637842105126,1.3527115887320835,0.9477696789354908,-0.4825479522066256,1.3982462695901217,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.5812634503912265,0.39534516197404995,0
1.0795214389569772,-0.3909330760671861,-1.3366456987758757,-1.1621880786273615,-1.089787075390685,-1.298785245242429,0.2141284766778496,-1.4159758690636404,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.9081451199532915,0.40345565092200736,0
-0.1130673560020765,1.5293022033217591,1.3357548985767576,-0.9157383151495976,1.6318542932032571,-0.7803494935090629,-1.6270877996596924,-0.0088647997367593,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.36205176034202197,0.24644976347776784,0
0.5826094410573714,1.6563765968107331,1.3357548985767576,-1.4579277948006788,-0.182573285859371,-1.3563892176572476,0.8112797014359714,-0.0088647997367593,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.5488407767750546,0.2714678917431554,0
-1.5044209501209724,-1.4428266666148069,-1.3366456987758757,-0.7185785043673864,-1.5782868082152388,1.5238094030836753,0.9108049055623252,1.3982462695901217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.622708293203224,0.3828574138623521,0
-0.9081265526414456,1.585779711539081,-1.3366456987758757,1.4994693669324912,0.5850691514363563,1.35099748583922,0.5624666911200874,0.6946907349266812,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5798906071700874,1.539078279624396,0
0.0856974431577657,-0.976887223821901,-1.3366456987758757,1.006569839976963,-1.6480724843330323,-1.0683693555831553,-1.3285121872806316,-0.7124203344001998,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,43.55036505440475,1.1646761433294772,2
0.8807566397971349,-0.5815446663006476,1.3357548985767576,-0.6692885516718334,-1.089787075390685,0.3141259823724877,1.6074813344468004,0.6946907349266812,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.5994265045088354,1.1368789294996509,0
-1.703185749280815,-0.6944996827352914,0.4449546994592132,0.4150904076303289,1.0037832081431166,-0.4347256590201522,0.0150780684251424,-0.0088647997367593,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3587233275134805,0.8499242118297007,0
1.0795214389569772,-0.2920974366868727,0.4449546994592132,0.95727988728141,0.7246405036719431,1.2933935134244017,-0.681598360459333,-0.0088647997367593,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3522763398413848,0.8282081105032663,0
0.5826094410573714,0.8162736620780698,-0.4458454996583311,-0.9650282678451504,-0.3919303142127512,0.4293339272021246,1.6572439365099771,-0.7124203344001998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.5313231634604136,0.9911244147857676,0
1.0795214389569772,1.3245712360339672,-1.3366456987758757,0.5136703130214346,-1.6480724843330323,0.60214584444658,1.0600927117518557,-0.0088647997367593,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2209742188403852,1.0065293165707305,0
0.6819918406372927,-1.005125977930562,1.3357548985767576,0.5136703130214346,1.562068617085464,-0.0314978521164229,1.5577187323836237,-0.0088647997367593,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-100.20923226353536,0.8537270237136407,2
-1.2062737513812092,-0.4050524531215166,1.3357548985767576,0.1193506914570119,1.4922829409676703,-1.1259733279979738,1.209380517941386,-0.7124203344001998,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2006070822263412,0.22766053965697092,0
-1.0075089522213667,-0.8215740762242657,-1.3366456987758757,-0.4228387881940693,-0.880430047037305,1.120581596179946,-0.2834975439539184,-0.7124203344001998,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.3698282135590367,0.4701961811227474,2
-1.0075089522213667,0.202080760214694,1.3357548985767576,-1.408637842105126,-0.6012873425661314,0.717353789276217,-0.1839723398275648,0.6946907349266812,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.171832948938922,0.774652412939036,0
-1.2062737513812092,0.3644535963394945,-1.3366456987758757,0.0207707860659062,-0.3919303142127512,-1.183577300412792,-0.383022748080272,0.6946907349266812,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.015222786704970617,0.7316417902403756,0
-1.106891351801288,0.3079760881221726,-1.3366456987758757,0.95727988728141,-1.5085011320974455,0.8901657065206723,-0.134209737764388,-0.0088647997367593,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7318787369085255,1.1914854192124222,0
